USO,x,Open,Close
0.28,1.003908882,42.84089224,43.13773584
-0.36,-0.444189424,44.27210245,43.89044639
-0.61,-0.204697215,45.22624258,44.5795476
-0.26,1.556426517,45.13082857,44.85518809
-0.38,0.046191637,45.3216566,44.91879743
0.6,-0.139734265,44.24029777,44.8763912
0.26,-0.257379237,43.38157165,43.65721213
0.74,-0.292916259,43.09532961,43.87984483
0.96,-0.057593429,41.89735365,42.91510314
-0.26,0.605348883,41.82314276,41.54750227
0.31,-0.151413089,41.94415724,42.2744262
-1.28,-0.443810016,42.88169492,41.51800375
0.8,0.19454313,41.54996526,42.40227224
-0.56,2.04801725,41.60323445,41.00661956
-0.02,-0.353581442,38.7586599,38.73735223
0.53,0.729873921,37.85308374,38.41773711
-0.12,0.306819948,37.98092978,37.85308374
-0.59,-0.521495911,38.33250641,37.70393002
-0.31,0.073342172,38.556237,38.22596804
-0.23,-0.138947084,38.65212153,38.40708327
0.24,0.537539572,38.67342921,38.9291213
-0.15,0.09196549,39.04631351,38.88650595
0.26,0.468547807,38.7586599,39.03565967
-0.55,0.460658424,39.6429284,39.05696735
-1.04,-0.082889261,40.88942735,39.78142828
-0.19,0.635218131,40.78288898,40.58046607
0.07,-0.309050052,40.60177375,40.67635061
-0.6,-1.270882183,41.19838863,40.5591584
1.33,-1.450552988,39.71750526,41.13446561
1.33,-0.05948143,38.80411673,40.22782639
-0.66,0.253891426,39.17877716,38.47227462
0.56,-0.102615644,38.84693506,39.44639176
-0.2,0.409287102,39.03961757,38.82552589
0.03,0.63051397,39.49991468,39.53202843
-0.09,0.327476894,40.24923556,40.1528943
-0.18,0.537260115,40.40980432,40.2171218
-0.43,0.210178425,41.71576355,41.25546645
0.24,0.755820272,41.20194353,41.45885354
0.41,-0.553291496,41.22335269,41.66224063
-0.35,-0.550944195,41.74787731,41.37321687
-0.05,0.429494222,41.79069564,41.73717272
0.46,-0.333045896,41.12701144,41.6194223
0.09,-0.220272224,40.76305558,40.85939684
-0.26,0.7749191,40.60248683,40.32416764
-0.63,-0.088352173,41.00926102,40.33487223
0.72,-0.224697693,40.46332723,41.23405728
-0.92,0.340313066,41.74787731,40.76305558
-0.29,0.035106926,42.11183316,41.80140023
0.99,0.084147381,40.6881235,41.74787731
-0.33,0.023256016,41.22985471,40.8759964
-0.13,-0.619626562,41.76600367,41.62660494
-0.03,0.215782762,41.75528069,41.72311175
-0.09,-0.167787709,41.60515898,41.50865217
0.36,0.017986692,41.41214535,41.7981726
0.13,0.086110639,41.29419258,41.43359131
0.15,-0.313187147,40.89744236,41.05828704
0.15,-0.018027513,40.64009086,40.80093554
0.04,0.626649749,40.50069213,40.54358405
-0.2,0.0837338,40.71515171,40.50069213
0.46,0.840381569,40.24334063,40.73659767
0.06,0.759629787,40.57575298,40.64009086
-0.36,0.509451923,41.01539513,40.62936788
-0.3,0.354932592,40.70442873,40.38273936
-0.05,0.002023218,40.73659767,40.68298277
-0.02,0.048652666,40.72587469,40.70442873
-0.92,-0.206364346,41.51937515,40.53286107
-0.05,0.03614242,41.03684109,40.98322619
0.65,0.39553076,40.38273936,41.079733
0.63,0.428346285,39.82514445,40.50069213
0.5,0.095501119,39.35333336,39.88948232
-0.29,-1.352292705,38.95658314,38.64561674
0.55,-0.755441342,38.86569519,39.45570712
0.17,0.651441412,38.40441313,38.58678045
1.07,1.233430118,37.55694144,38.70478284
0.21,-0.403264743,37.26729922,37.49257651
0.05,-0.091000827,37.54621395,37.5998514
0.07,-0.12952538,37.7071263,37.78221873
0.22,0.014827366,37.84658367,38.08258844
-0.59,-0.286611743,37.88949362,37.25657173
-0.62,0.659701171,38.69405535,38.02895099
-0.35,0.597969533,39.53079955,39.15533741
-0.79,-0.341535082,39.97062663,39.12315494
-0.06,1.76048582,40.65718597,40.59282103
0.47,0.536026186,40.30317881,40.80737082
-0.72,-0.388236167,40.5177286,39.74534934
0.1,-0.345548689,40.15299395,40.26026885
0.25,-0.606810124,40.12081148,40.38899872
0.18,-0.459715476,40.02426407,40.21735889
0.28,-0.075196032,39.11242745,39.41279716
0.01,0.08743795,38.89787766,38.90860515
-0.33,1.574743499,38.76914778,38.41514062
-0.11,-0.062738526,37.89371019,37.77556087
-0.27,0.070879918,38.3018624,38.01185951
0.11,-0.131588449,37.92593273,38.04408205
0.23,0.670813925,38.0763046,38.32334409
-0.29,-0.442088374,38.51667935,38.20519477
0.36,-0.904541319,37.73259748,38.11926799
-0.56,-0.119493811,38.03334121,37.43185374
0.89,1.118099601,37.27074103,38.22667646
-0.6,-0.144525471,37.8292651,37.18481425
0.68,1.245094985,38.23741731,38.96779495
-0.55,-0.372720529,38.68853291,38.09778629
-0.1,0.006607584,38.77445969,38.66705121
0.09,0.60974319,38.74223715,38.83890477
-0.19,-0.222923341,38.49519765,38.29112155
-0.25,0.081572077,38.5059385,38.23741731
0.53,0.00405364,38.25889901,38.82816393
-1.14,-1.062006884,39.31150207,38.08704545
0.17,0.460470187,38.78520054,38.96779495
0.19,-0.886997891,38.55964274,38.76371884
-0.13,0.359250624,38.36630748,38.22667646
0.28,0.030345024,37.96889612,38.26963985
0.36,-0.392510935,37.03444238,37.4211129
0.75,-0.020910309,35.66961129,36.47564348
-0.03,-0.805486327,35.70185258,35.66961129
-0.36,-0.352079331,36.11024222,35.72334677
0.44,0.081732281,35.42242808,35.8953003
0.37,-0.37070517,34.71311976,35.1107623
-0.4,-1.109008176,35.44392228,35.01403844
-0.44,0.31527479,35.56214033,35.08926811
0.46,0.162170578,35.20748617,35.70185258
-0.45,-0.678700945,35.57288743,35.08926811
-0.39,0.302569323,35.86305902,35.44392228
0.05,0.409364139,35.93828869,35.99202417
-0.12,0.745863066,36.55087315,36.421908
-0.16,0.043453567,36.74432088,36.57236735
0.38,0.493732408,35.88455321,36.29294285
-0.71,-0.055656237,36.11024222,35.34719841
0.11,-0.329287498,35.49765776,35.61587581
-0.03,0.409776755,35.25047455,35.21823326
-0.31,-0.142693479,35.8953003,35.56214033
0.67,-1.168794999,35.16449778,35.88455321
0.48,-0.066350741,34.89582039,35.41168099
-1.12,0.231621473,35.50840485,34.30473011
-0.11,-0.5776786,35.65428744,35.53590617
0.92,0.163629963,35.13771461,36.12781254
0.12,-0.361529619,34.9762856,35.10542881
0.59,0.122355553,34.20142635,34.83638046
-0.28,0.291729096,34.49199857,34.19066442
-0.49,0.22376071,35.42828683,34.90095206
-0.06,0.160402466,35.52514424,35.46057263
-0.41,0.024008296,36.22466995,35.78343065
0.24,-0.491325001,35.9879074,36.24619382
-0.19,0.088456906,36.65514731,36.45067056
0.03,-0.004110399,36.13857448,36.17086028
-0.05,-0.220142432,36.41838476,36.36457509
-0.24,0.693545026,36.76276665,36.50448023
-0.68,0.54490566,38.11877034,37.38695882
0.13,0.223266045,38.46315223,38.60305737
0.17,0.085429515,39.13039214,39.31334501
-0.04,-0.723285277,39.00124893,38.95820119
0.16,-0.340772314,39.33486888,39.50705983
-0.01,-0.395376692,39.72229851,39.71153657
0.22,-0.820506927,39.48553596,39.72229851
0.3,-0.859135578,38.93667732,39.25953534
0.84,-0.389384283,37.13650816,38.0407014
0.5,-0.818483518,37.20109339,37.73930365
-0.08,-0.410154958,37.07192292,36.98580928
-0.84,0.500649889,38.22369289,37.31949964
0.06,0.407318574,37.98688037,38.0514656
0.15,0.349273108,37.93305934,38.09452242
0.52,-0.202000874,37.56707637,38.12681504
-0.89,-0.062552396,37.77159627,36.813582
0.67,-0.301330767,36.75976097,37.48096272
-0.01,-0.115785813,37.10421554,37.09345133
-0.21,-0.203008683,36.99657349,36.77052518
-0.11,-0.560432906,37.34102806,37.2226218
0.09,0.915238451,37.21185759,37.30873544
0.24,0.267756049,37.13650816,37.39484908
-0.31,-0.29906497,36.69517574,36.36148538
0.25,-0.284438912,36.69517574,36.96428087
0.25,-0.33175571,36.57676948,36.84587461
0.75,0.175915994,35.41423531,36.22155071
-0.45,-0.175775506,35.5864626,35.10207336
-0.35,0.004846451,35.46805634,35.09130916
-0.76,0.311150445,36.2000223,35.3819427
-0.24,-1.056150958,36.813582,36.55524107
-0.06,0.322377204,36.8099032,36.74538102
-0.13,0.735289768,38.00356351,37.86376546
0.69,-0.182709212,37.60567674,38.3476818
-0.01,0.611613336,36.99271604,36.98196234
-0.34,-0.20607296,37.18628258,36.82065689
-0.39,-0.313209076,38.057332,37.63793783
-0.64,-0.476336837,38.68104639,37.99280982
0.45,0.383500158,37.59492304,38.07883939
-0.46,0.058289354,38.28315962,37.78848958
0.42,-0.676748767,37.71321371,38.16486896
0.57,0.04554384,37.27231215,37.88527285
-0.39,-0.969162847,37.33683433,36.91744016
0.11,-0.314002977,36.69161254,36.8099032
0.09,-0.556525146,37.29381954,37.39060281
0.01,-0.237195197,36.498046,36.5087997
0.25,-0.476794792,35.42267635,35.69151876
-0.28,1.148014985,35.34740047,35.04629697
-0.91,-0.024666311,36.12166662,35.14308024
0.61,0.75335024,36.1861888,36.84216429
0.43,-0.92050807,35.8743316,36.33674055
-0.47,-2.023835711,36.1861888,35.68076506
-0.15,0.296824475,36.79539001,36.63395952
0.77,0.06078437,36.09585788,36.9245344
0.36,0.42140072,34.68603159,35.07346477
0.87,0.570823583,33.34077749,34.27707434
-0.23,0.271843587,34.86898614,34.62145939
0.44,-0.335630142,34.25555028,34.72907972
-0.22,0.114323478,34.89051021,34.65374549
0.24,0.315855721,35.80528299,36.06357178
-1.04,-0.019311905,37.13977506,36.02052365
-0.57,0.416303762,37.07520286,36.46176699
-0.85,-0.295375906,38.37740882,37.46263604
-0.18,-0.475080191,39.07694095,38.88322436
-0.12,0.169925167,39.70113885,39.57199446
-0.17,0.314690616,39.74418698,39.56123243
-0.02,0.221118199,40.08857203,40.06704797
-0.42,1.618620498,39.52894633,39.07694095
-0.97,-0.911993246,40.82039026,39.77647308
0.08,2.056373872,41.14325124,41.2293475
-0.96,0.198155203,43.7584252,42.72527006
0.16,0.971410925,44.4471953,44.61938782
-0.09,0.522478314,44.57633969,44.4794814
0.42,-0.474210652,43.79130565,44.24409611
0.2,1.812884526,42.87494401,43.09055851
-0.73,1.046557997,43.23070794,42.443715
-0.49,0.137422942,44.0284816,43.50022607
0.92,-0.759097504,43.15524287,44.14706958
0.58,-0.373748649,42.82104038,43.44632244
-0.14,0.119807388,43.56491042,43.41398027
0.1,-0.75904699,43.33851519,43.44632244
0.43,0.357476424,42.77791748,43.24148867
-0.47,0.43748675,44.27643828,43.7697442
-0.18,-0.412299147,45.16045775,44.96640469
0.6,-0.452023465,44.37346481,45.02030832
0.02,0.724042711,44.06082378,44.08238523
-0.18,0.288529914,44.31956118,44.12550813
-0.4,0.121259924,44.81547454,44.38424553
0.32,0.018971178,44.33034191,44.67532511
-0.47,-0.50222774,45.268265,44.76157092
0.03,-0.024667155,45.268265,45.30060717
0.55,0.449996771,44.76157092,45.3545108
0.23,0.913613015,44.21175393,44.45971061
-0.11,-0.582033104,43.5541297,43.43554172
0.05,0.344029558,43.19172561,43.24585058
0.64,0.177135778,42.56387596,43.25667557
-0.27,0.487940405,42.3257261,42.03345126
-0.42,0.278890024,42.56387596,42.10922622
-0.05,0.220035039,42.20665116,42.15252619
0.31,0.989127336,42.63965092,42.97522573
1.18,0.026388327,41.54632654,42.82367582
-0.65,0.079028762,43.13760064,42.43397604
-0.17,-0.126790257,43.39740049,43.2133756
0.05,-0.12740149,43.49482544,43.54895041
0.45,0.107423793,42.58552595,43.07265068
-0.3,0.239573285,42.35820108,42.03345126
-0.65,0.249987464,43.47317545,42.76955085
0.21,-0.387791196,43.12677564,43.35410052
0.33,0.304208089,42.83450081,43.19172561
0.21,0.686758929,42.58552595,42.81285082
-0.22,0.949301027,43.31080054,43.07265068
0.23,-0.632309614,42.88862578,43.13760064
0.07,-0.90757839,42.30407611,42.37985107
0.33,0.128617383,42.29325112,42.65047591
0.2,0.313811359,41.7844764,42.00097628
-0.7,-0.292083092,42.27160113,41.51385156
0.47,0.044267242,41.52419711,42.03309862
0.26,-0.229973989,40.98281254,41.26433252
0.54,-0.265758543,41.63247403,42.21716937
-0.31,0.389302014,41.83820017,41.50254173
-0.1,0.13725144,42.36875706,42.26048014
0.43,-0.706619756,41.85985555,42.32544629
0.33,0.226620425,41.57833557,41.93564939
0.29,-0.063896465,40.79874178,41.11274483
0.59,-0.565412419,40.27901259,40.91784639
0.16,0.11090108,39.14210497,39.31534804
0.2,-0.649938724,39.60769571,39.82424954
0.42,0.091502048,39.07713882,39.53190187
0.67,-0.014711754,38.48161579,39.20707112
0.01,-0.740463266,37.98354198,37.99436967
-0.76,0.123280046,38.94720652,38.12430197
-1.32,1.078207501,40.19239105,38.76313577
-0.2,-0.121521677,40.98281254,40.76625871
0.69,-0.47978815,39.88921569,40.63632641
0.7,-0.243700656,39.00134498,39.75928339
-0.74,0.325103132,39.52576006,38.72177264
-0.15,0.247814357,39.4497072,39.28673678
-0.46,0.115021243,39.69959518,39.19981922
0.13,-0.336490245,39.51489537,39.6561364
0.31,0.503485537,39.6561364,39.99294194
-0.73,-0.82208545,40.27542401,39.48230128
-0.98,0.914190917,41.52486393,40.46012383
-0.34,0.167329474,41.53572862,41.16632899
0.86,-0.841649861,41.3618935,42.29625726
-0.57,0.0121605,42.33971604,41.72042843
-0.24,0.592518005,42.69825098,42.4374983
-0.19,-0.180798808,42.80689793,42.60046872
-0.44,-0.471766652,43.53483248,43.05678591
-0.55,0.619046752,44.64303136,44.04547314
0.3,0.339679462,44.1432554,44.46919625
-0.15,-0.351986631,44.40400808,44.24103765
0.65,-0.049501898,43.80644986,44.51265503
0.16,-0.036654644,43.73039699,43.90423211
0.23,1.29860705,43.5022384,43.75212638
-0.11,0.69147149,42.79603323,42.67652159
0.19,-0.495665871,42.24345629,42.44952193
-0.22,0.837575582,42.36275745,42.12415513
-0.08,0.081556039,42.23261073,42.14584625
0.34,-0.524606177,41.06129025,41.43003929
0.56,-0.28036879,40.32379217,40.93114353
0.31,-0.217417997,39.31515509,39.65136745
-0.79,-1.102976908,40.07434429,39.21754505
-0.48,0.862372075,40.28040993,39.75982305
-0.23,-0.213660495,39.68390413,39.43445625
0.66,-0.462270492,39.13078057,39.84658753
0.13,0.758265361,38.82710489,38.96809717
-0.04,-0.324178016,38.63188481,38.58850257
-0.16,0.106836898,38.65357593,38.48004697
-0.25,1.278514956,39.02232497,38.75118597
-1.07,-0.213030972,40.06349873,38.90302381
-0.24,-0.293380472,40.22618213,39.96588869
-0.15,0.909946963,40.82268793,40.66000453
-0.96,0.364222615,42.61220533,41.57103157
-0.12,0.575393355,41.90724393,41.77709721
-0.7,-1.147531504,42.88334434,42.12415513
-0.24,-0.313082839,43.23040226,42.97010882
0.99,0.107396975,41.38665705,42.46036749
1.13,1.446891592,40.55854295,41.78495862
0.94,-0.255150119,41.85007804,42.87028222
-0.62,0.751457048,42.54468514,41.87178451
-0.78,-0.752013721,43.5865958,42.74004339
0.34,0.547267478,42.41444631,42.78345633
-0.82,0.256042518,43.93389935,43.043934
-0.12,-0.647130636,44.27034967,44.14011084
0.37,0.469681004,43.53232962,43.93389935
0.98,0.566922062,42.66407074,43.72768787
0.09,0.276433968,42.36018013,42.45785925
-0.82,-0.27464508,43.51062315,42.62065779
-0.25,-0.105551467,44.2812029,44.009872
-0.32,0.488006547,44.20523025,43.8579267
0.13,0.573501452,43.81451375,43.95560582
-0.2,-0.236651487,43.30441166,43.08734694
-0.11,0.698269563,44.4005885,44.2812029
-0.02,1.231749792,44.50912086,44.48741439
1.22,0.336858387,42.76174986,44.08584466
0.64,0.219581667,42.68577721,43.38038431
-1.2,0.22090982,44.0196669,42.71602424
0.77,-0.203829452,43.59598303,44.43248707
-0.81,0.461013205,43.74807468,42.86811589
0.31,0.780379591,43.75893837,44.09571272
-1.17,0.619438767,44.86703462,43.59598303
-0.62,0.432468739,45.11689946,44.44335076
0.18,-0.701211465,44.85617093,45.05171733
1.24,0.856278195,43.55252828,44.89962569
-0.45,-0.579666217,44.36730494,43.87843894
0.47,-0.962618433,43.76980205,44.28039543
0.57,-0.052113204,43.32439082,43.94362108
1.08,-0.26585874,42.18370349,43.35698188
0.09,-0.339389441,41.84692914,41.94470234
0.13,0.297756835,41.3037447,41.44497266
-0.13,0.623736786,41.08647093,40.94524297
0.28,-0.683722282,40.06528418,40.36946747
0.96,0.927674475,38.80509629,39.84801041
-0.65,-0.058565454,39.77196459,39.06582482
0.04,-0.258692558,39.65246401,39.69591877
0.73,-0.061329809,38.51177669,39.30482597
0.38,-1.043994513,38.55523145,38.96805162
-0.05,-1.522323471,39.41346286,39.35914441
1.57,-2.56288969,37.61009052,39.31568966
0.13,-2.330909982,37.15531362,37.29662991
0.51,-1.700957893,36.95964491,37.51403959
0.08,-1.126342207,36.87268104,36.95964491
-0.95,1.276457544,37.95972942,36.92703346
-1.67,-0.275219413,40.00338038,38.18800958
0.14,-0.013231432,40.04686231,40.19904908
-0.25,-0.050103223,39.24244651,38.97068441
-0.38,-0.48891159,40.76431424,40.35123586
0.23,-0.140690694,40.50342263,40.75344376
0.69,-0.642076568,39.93815747,40.68822085
0.72,-0.315874329,39.1120007,39.89467554
0.13,1.498803255,38.67718135,38.81849764
-1.74,-0.073090271,40.82953714,38.93807296
0.49,1.13992159,40.09034425,40.62299795
-0.08,4.462412623,40.24253102,40.15556715
0.47,0.155497566,39.64465441,40.15556715
0.14,0.162560397,38.03582281,38.18800958
-0.16,-1.206147311,38.56847651,38.39454877
0.14,0.383748916,38.09017523,38.242362
-0.96,1.163951693,39.3837628,38.34019635
-0.52,-0.630898204,39.75335925,39.18809409
-0.26,0.052306951,41.3133268,41.03006032
1.15,-0.631809454,39.84252007,41.09542951
0.19,1.17676571,40.0495225,40.25652493
-1.3,0.104342668,41.91254436,40.49621195
-0.26,0.385985177,42.01059814,41.72733166
-0.08,0.224146029,41.73822652,41.65106761
-0.3,-0.491840375,41.36780112,41.04095518
1.79,-0.283557284,39.58104332,41.53122409
1.51,-0.324269194,38.51334658,40.15847115
0.21,1.313545819,38.46976712,38.69855928
-1.58,1.136750737,40.975586,39.25419738
0.12,0.925837984,41.05185005,41.18258843
0.38,-0.159728186,40.27831466,40.69231952
-0.38,-0.158691002,40.572476,40.15847115
-0.19,0.460958956,41.29153707,41.08453464
-0.5,-0.012770723,41.56390869,41.01916546
0.21,0.379395496,41.46585491,41.69464706
0.22,0.528831041,41.37869599,41.61838301
0.25,1.184246871,41.09542951,41.36780112
-0.01,0.175478526,41.32422167,41.3133268
1.67,-0.507661216,38.28455443,40.10399682
1.13,1.515445138,37.37539892,38.60456658
-1.45,-0.21675901,37.98454396,36.40729342
-0.02,-0.908843044,38.92001669,38.89826151
0.01,-1.751046068,39.49652896,39.50740655
0.53,0.02050981,38.82211838,39.39863065
1.46,0.14984431,37.34276615,38.93089428
0.8,0.715953836,36.99468328,37.86489047
-0.37,0.049167419,38.40876996,38.00629914
0.11,-0.409556055,37.76699216,37.88664565
0.4,-0.446963503,36.80976425,37.24486784
0.67,0.853476739,35.77639321,36.50519173
0.57,0.049512177,35.7872708,36.40729342
-0.75,-0.094999925,35.74376044,34.92794119
0.31,-0.741099129,34.87355324,35.21075853
0.24,0.31957598,34.96057396,35.22163612
-0.1,0.852334493,35.75463803,35.64586213
-1.06,-0.104305225,36.58133486,35.42831033
-0.7,0.249430926,37.53856277,36.77713148
0.05,-0.109835281,37.70172662,37.75611457
-0.22,0.709729569,39.4530186,39.21371162
-1.24,-0.011321206,42.09627294,40.74745179
-0.57,-1.176906403,41.87872115,41.25869852
0.6,0.733269091,41.76670068,42.42496231
-0.39,0.885087079,41.58019321,41.15232315
0.49,0.08245938,41.20717829,41.74475862
-0.18,0.443750671,40.8890185,40.69154001
0.74,1.014713105,40.23075686,41.04261288
-0.75,-0.227515358,40.59280076,39.76997372
-1.1,-1.085480974,42.8638034,41.6569904
0.32,-0.026877715,42.27136793,42.6224408
0.5,-0.735592671,41.90932403,42.45787539
-0.93,-0.407486451,43.26973141,42.24942588
-0.51,-0.573426971,42.81991929,42.2603969
0.23,-0.482789172,43.00642675,43.25876038
0.25,-0.327134413,43.25876038,43.53303606
0.16,0.45595684,42.57855669,42.75409313
0.12,0.401161662,41.76670068,41.898353
0.16,-0.14615177,41.0096998,41.18523623
-0.3,0.36641732,41.36077267,41.03164185
0.51,0.095116929,40.79027925,41.34980164
-0.96,-0.067486513,40.82319234,39.76997372
0.48,-0.325943121,40.73542412,41.26203342
0.44,-0.496301815,40.58182974,41.06455493
0.09,0.609663276,39.9508761,40.04990058
0.37,-1.161846574,38.47651163,38.88361227
-0.01,1.008582357,38.05840827,38.04740555
1.35,1.057022408,36.04491052,37.53027772
0.22,0.790927154,36.83710636,37.0791662
0.21,0.136530502,36.49602204,36.72707916
0.33,-1.46340252,36.90312268,37.26621244
-0.03,-0.087734046,36.11092684,36.07791868
0.59,-0.455400901,35.34073645,35.98989692
-0.7,0.487551051,35.20870381,34.43851341
0.42,-0.070690915,35.18669837,35.64881261
-0.38,0.60939202,35.83585884,35.41775549
-0.28,0.294558833,36.20995132,35.90187516
0.06,-0.107861725,35.46176637,35.52778269
0.22,-0.189752622,35.50577725,35.74783709
-1.08,0.732296153,35.83585884,34.64756509
0.44,0.609336832,34.09742909,34.58154877
-0.24,0.825871886,33.4372659,33.17320062
0.6,-0.33183356,32.96414894,33.62431214
0.52,0.809220634,32.01791503,32.59005646
0.32,0.86974855,31.14870015,31.50078719
0.21,0.117255905,31.27057952,31.50221345
0.46,0.458733802,30.21168159,30.71907019
0.94,-0.701948979,29.93592692,30.97276448
0.15,-0.993858097,31.711787,31.8772398
0.13,-1.075836858,30.60876832,30.75216075
0.17,-0.227816801,29.96901748,30.15653066
1.03,0.00019387,29.00939123,30.14550047
-0.5,0.706414054,30.57567776,30.02416842
-0.33,0.475550972,32.84789623,32.48390007
-0.18,1.265344656,32.50596044,32.30741708
0.02,1.714481195,32.30741708,32.32947746
-0.48,0.830648555,32.74862455,32.21917559
0.58,0.572488427,32.09784353,32.73759437
0.02,0.062445051,33.82958286,33.85164323
0.96,-0.103033792,31.46912289,32.52802082
-0.34,-0.76830764,32.29638689,31.92136054
0.28,0.224037943,33.03540941,33.34425464
0.21,0.091111237,33.88473379,34.11636771
0.24,0.202278667,33.90679416,34.17151865
0.42,0.039866393,31.06100598,31.52427382
0.37,0.388615401,31.63457569,32.0426926
-1.02,-0.996928825,32.861432,31.73361704
-0.26,-1.003553737,34.28778621,34.00030397
-0.07,-0.894419885,35.48194323,35.40454417
0.21,-0.644172806,34.2767292,34.5089264
0.47,-2.275705835,34.43152734,34.95120678
1.11,-0.526188468,33.91184789,35.13917594
0.38,5.734974911,33.59119462,34.01136098
-0.39,-0.125295797,34.00030397,33.5690806
0.24,-1.876188662,32.47443667,32.73980489
0.82,-0.185265057,31.64516096,32.55183573
1.24,2.054348504,29.86498245,31.23605161
-0.76,-0.86654171,31.39084975,30.55051703
2.01,3.064080547,28.9914787,31.21393759
-1.01,1.671502504,30.19669273,29.07993478
-1.27,-1.37191859,32.17589741,30.77165722
0.66,-0.444983269,30.94856937,31.67833199
0.49,-2.137314729,30.40677591,30.94856937
-0.77,0.547261782,30.21880675,29.36741702
0.67,-0.695601054,29.78758338,30.52840301
-0.04,0.157431875,28.11797496,28.07374692
-1.06,-1.190572588,28.23960206,27.06755906
0.61,-2.527347699,29.38011528,30.05794698
0.42,-0.258195213,29.7912591,30.2579629
1.07,-1.052363332,27.702204,28.89118749
0.64,0.301399544,26.44654855,27.15771624
-1.59,-2.667492638,27.67998001,25.91317278
1.1,0.374469961,25.83538881,27.05770828
0.45,-1.548279603,26.47988453,26.97992432
-0.68,-0.529137931,26.15763667,25.402021
-0.85,0.362874623,27.0132603,26.06874071
-0.55,0.403778624,29.05786742,28.44670768
0.47,-0.755461448,28.51337965,29.03564343
-0.77,-0.047820788,29.83570708,28.98008345
-2.12,1.819172832,32.25812203,29.90237905
-0.7,2.207701233,32.16922607,31.39138641
0.83,3.619156715,30.41353083,31.33582643
0.53,0.311872239,31.42472239,32.01365814
-1.03,0.012208457,32.5581459,31.4136104
0.74,-1.735358377,31.25804246,32.08033011
-0.04,-2.466405823,31.60251431,31.55806633
-0.8,-0.236796265,33.50339841,32.61056967
0.44,-0.023893581,32.11951386,32.61056967
0.4,0.186444695,32.75565434,33.20206871
-1.56,1.053826831,34.66407577,32.92305973
-0.24,-0.419765665,36.13724318,35.86939456
2.92,-0.219102725,32.82261649,36.08144139
0.48,-1.277479321,32.96770116,33.50339841
1.93,-2.274092168,32.47664536,34.63059469
-0.38,-2.968744787,32.4096832,31.98558955
-1.15,0.804076237,34.60827397,33.32483266
-0.68,-0.354847051,34.44086858,33.68196415
-0.3,-0.601380514,35.18861265,34.85380187
0.99,0.415794499,34.42970822,35.53458379
-0.34,-0.727112414,34.58595325,34.20650104
0.24,-1.997692592,35.8582342,36.12608282
0.22,1.036350496,36.80686474,37.05239264
-3.44,-1.576742416,40.96967873,37.13051516
-1.11,0.841957006,42.811138,41.57233813
1.54,2.634325602,39.9094446,41.62813992
1.86,-2.228353989,37.68853312,39.76435993
3.91,-1.657425576,32.57708859,36.94078905
0.32,-3.491965209,33.00226132,33.35569919
0.49,-2.242400177,33.60973266,34.1509344
1.32,1.225380834,30.68282528,32.1407565
0.04,-0.035441959,32.0082173,32.05239703
-0.86,-0.525265921,34.0846648,33.13480052
-2.21,-1.968254014,36.27156163,33.83063133
0.92,-0.312153699,35.49841629,36.51455017
-1.29,-0.67833851,37.57486379,36.15006737
-1.24,0.932672431,39.81698529,38.44741353
0,-2.041828582,40.2477377,40.2477377
-3.28,-2.204280661,44.31227323,40.68953504
1.89,-0.746146739,39.99370423,42.08119666
1.46,-2.102861997,41.06506278,42.67762307
-0.03,-5.16587842,39.58504169,39.55190688
-0.96,0.385857336,39.11010954,38.04979593
1.01,-0.670808984,38.77876154,39.89429982
-0.5,-0.548804951,38.38114393,37.82889726
-1.85,0.130170771,41.15342224,39.11010954
0.04,0.197217053,41.98179226,42.02597199
-2,-2.150983929,44.7319807,42.522994
-1.2,-0.701514223,45.38363178,44.05823976
-0.72,-0.096782038,46.37774709,45.59774293
2.12,0.945844827,45.95524484,48.25192374
-1.43,-1.197176485,46.35608031,44.80690539
2.56,-1.254645954,45.0344066,47.80775471
0.19,1.413018907,44.21106888,44.41690331
-2.09,1.725339296,45.11024033,42.84606161
-1.46,0.529502367,48.44692478,46.86524968
-0.54,0.664048359,49.08609485,48.50109173
-1.39,-0.579341773,50.42943534,48.92359398
-0.43,-0.612808387,50.49443569,50.02859987
2.29,-1.430484157,50.6027696,53.08361615
-1.59,1.487085553,51.28527323,49.56276406
-1.74,-0.314429678,54.00445439,52.11944434
-1.7,1.96813258,57.34113883,55.49946235
-0.46,,54.70862481,54.21028882
-1.98,,56.47446755,54.32945612
-2.06,,60.55865597,58.32697742
3.04,,58.86864697,62.16199785
-1.31,,58.28364385,56.86446962
2.6,,57.40613918,60.22282085
-1.57,,59.59304215,57.90938053
1.29,,58.32761494,59.7110057
0.37,,56.6761252,57.0729117
-0.59,,55.16404693,54.53133333
1.63,,55.08897922,56.83698459
1.07,,59.55014631,60.69760996
-1.58,,60.60109433,58.90670875
-0.53,,63.59307899,63.02470914
1.42,,64.7512666,66.27406883
1.25,,62.32765178,63.6681467
-0.99,,64.6976468,63.63597482
-1.48,,66.71375116,65.12660518
-3.45,,73.43767368,69.7379077
0.58,,72.06500688,72.68699652
1.35,,69.86659521,71.31432972
-2.74,,77.57712199,74.63875712
1.08,,76.3331427,77.49133031
-0.99,,78.79965336,77.73798138
-1.68,,78.59589813,76.79427296
0.97,,79.6575701,80.69779416
-2.14,,83.60398715,81.30905984
0.02,,85.3305446,85.35199252
