34.0463943041,819.821814047,464.360884023,156.862016144,146.038718934,1568.51910357,1851.96619987,21.6567002059,28.174932419
33.3895181896,813.515803348,446.119939612,157.34709389,145.371737033,1577.21007986,1843.1943773,21.8891332926,28.3164134283
33.9655480131,827.158614957,442.562702807,155.750379642,146.351998312,1579.74663224,1840.29401661,21.5859597012,28.174932419
33.6118454899,835.738427591,437.408751755,154.638743141,146.341892525,1570.96470388,1838.98026438,20.7673910047,27.9930282643
33.8543843629,836.658054151,432.982417322,155.891860651,145.967978429,1568.90312345,1810.05750377,20.4339000543,28.5185291559
33.8139612174,839.497780123,440.208054582,155.69985071,145.816391634,1572.68268756,1799.24431235,20.3025248314,28.5286349422
33.2076140348,840.488147188,434.296169551,154.436627413,145.250467596,1567.55905387,1791.81655936,20.0498801719,28.1648266327
33.2177198212,843.32787316,434.346698483,153.213827262,145.472794897,1560.59616705,1783.28727566,19.9387165218,27.8717588277
33.106556171,842.883218559,428.990631703,154.638743141,144.492533618,1557.76654687,1765.66278421,19.4637445621,28.3467307875
32.9347578026,849.926951664,439.106523867,153.779751299,144.421793114,1556.07888054,1758.97275363,19.5546966395,28.0031340506
32.8842288707,837.698950148,425.938684217,154.719589432,143.188887176,1541.33453822,1742.52053341,19.8679760172,28.3164134283
32.944863589,813.818976939,432.325541208,154.062713317,141.844817587,1534.26048775,1738.95319082,19.4536387757,27.9121819732
33.0054983072,806.239637156,442.633443312,154.78022415,141.369845628,1530.70325095,1737.74049646,19.3727924847,27.9627109051
33.7432207128,809.574546661,448.74744407,155.720062283,141.935769665,1532.02710897,1750.77696088,19.1504651844,28.2759902828
33.8769389439,809.786197672,456.885285131,158.391245961,141.355985235,1525.16526264,1733.77588666,19.5722104395,28.7317196456
34.0807100052,809.989968734,452.188362168,157.301070783,140.958631666,1515.9038679,1735.43662081,19.4193821435,28.4973829251
34.3354238319,817.427612472,462.407480893,156.414666667,142.975965173,1544.17710266,1762.18157261,19.337873719,28.5177600313
34.0705214521,814.33029234,457.720746483,155.13090898,141.865412889,1530.74858972,1743.77085722,18.5635436859,28.1509721209
34.1316527705,813.046534653,454.409466736,154.866006601,141.264288258,1540.45828079,1748.56966571,18.5431665798,28.161160674
35.6395586243,820.484178392,466.31988527,156.801831683,142.639742922,1559.80634306,1772.49238831,18.7673147473,28.5585142435
35.3135249262,810.998635487,469.794181866,158.737656766,142.191446587,1548.44610639,1766.6543474,18.5126009206,29.404164148
35.3440905854,802.246668404,477.690310492,159.369347056,142.140503821,1550.06608633,1760.72460952,18.2273214348,29.5977466562
35.9248381101,794.432048202,473.278667014,162.313838892,142.008052632,1548.99628826,1754.96807704,18.7163719819,30.484150773
36.0878549592,794.839590325,476.019387789,162.609306931,142.874079642,1548.07931848,1763.312502,18.7061834289,30.6064134098
35.9248381101,796.490135921,488.55130806,162.354593104,142.222012246,1545.61368864,1763.312502,18.8284460657,30.3720766892
35.2014508425,793.076970644,485.484553587,162.792700886,142.252577905,1546.55103552,1763.78117544,18.4820352614,30.5860363036
35.5376730936,794.839590325,482.93741532,164.504377801,141.997864079,1537.8500112,1754.14280424,18.9507087024,30.9833898732
35.7618212611,784.212929477,471.984720775,164.280229633,142.222012246,1540.63148619,1729.41518595,19.5823989925,30.9426356609
35.2014508425,773.382497568,465.076881796,165.187010856,141.498624978,1539.78583629,1721.27453205,19.7250387355,31.2177265937
35.7108784957,775.4813395,452.422698888,165.818701146,141.865412889,1523.91207061,1716.58779764,19.1239141046,31.4826289734
35.5478616467,782.165030311,462.468612211,164.229286868,141.427305107,1541.70128426,1712.03351442,18.8590117249,31.0139555324
35.6803128365,772.496093451,467.766659805,165.727004169,141.916355654,1526.35732335,1721.85527957,19.2054225291,31.6048916102
35.8229525795,764.661096144,465.596498002,164.66739465,141.376362341,1530.27991628,1735.7422774,18.9914629147,31.3298006774
36.194577724,770.22306645,466.993845846,166.237546701,142.274733385,1540.81400551,1760.37264385,18.925002243,31.5144205818
35.9595479985,763.080206532,468.526648403,164.53102652,141.467457372,1532.98649379,1757.3887882,18.7308472524,30.7684566705
35.724518273,768.199767074,447.404629161,163.744187874,141.886423404,1535.82728786,1773.29927875,19.1089385499,30.604957731
35.6325501196,767.188117386,461.567724792,164.071185753,141.416363953,1527.50927931,1782.88440407,19.936651931,31.1056732331
35.5610193335,757.449711804,470.059450961,165.52223884,140.598869256,1527.49906063,1780.27863973,20.4782421679,31.4122337446
35.6836435381,752.084902853,519.936846181,167.504663481,140.190121907,1525.1998568,1764.87908337,20.294305861,31.974261349
35.581456701,720.069766769,515.593905601,167.055041398,139.106941433,1518.47596291,1758.47196868,20.5395542702,31.5552953167
35.4588324964,725.894416488,509.421820637,167.535319533,138.779943554,1513.335965,1762.67184768,20.1614629727,31.7085755724
35.4588324964,733.405149019,521.469648738,165.481364106,138.330321471,1504.83402015,1740.04768194,19.6505287869,30.8195500891
34.7843993711,738.197711682,505.456971355,165.971860924,137.563920192,1504.52745964,1744.38040383,19.7629343078,30.9115182425
34.9989917291,735.060575781,509.197009595,166.360170905,137.226703629,1502.83115814,1737.49301101,19.4154990614,30.8808621914
34.8661488408,753.116989909,513.672793063,165.420052003,137.604794927,1504.24133649,1745.73948877,19.4768111637,30.7480193031
34.6106817479,758.226331767,532.393421631,165.399614636,137.400421253,1504.31286728,1756.83697928,18.8023780384,30.3801466893
35.0296477803,759.074482515,540.108527837,165.144147543,137.134735476,1492.97012835,1762.55944216,18.0564141271,30.318834587
34.6924312176,748.283552511,533.926224189,164.285778111,136.317240779,1489.01549775,1740.25205561,18.1279449131,29.9713993406
34.7537433199,751.625062086,540.782960963,163.968998916,136.235491309,1493.85915384,1749.05034229,18.5980043641,30.1042422289
34.4574014922,751.533093933,533.415290003,162.844943707,136.613582606,1498.53931098,1761.09817039,19.2009067034,29.6137454105
34.4369641247,745.289478182,548.712659527,163.008442646,136.62380129,1491.28404554,1755.12024042,18.7001912013,29.4604651548
34.5902443805,740.783038663,559.861243461,166.033173026,136.562489188,1494.40074407,1743.93078175,18.31188122,30.4925522101
34.7435246362,735.152543935,565.931141589,167.065260082,135.898274746,1457.37845297,1712.66160957,18.6184417315,31.0443611308
33.6194694274,715.307860157,521.69445978,164.418620999,131.473584697,1433.09886046,1671.86862418,19.5074672149,29.705713564
33.8142826241,715.1037967,520.044915016,164.016595706,132.301692895,1445.20898702,1690.3472493,20.0052552113,29.656287654
33.8040914599,720.657981157,523.357043363,163.293023052,133.443103279,1446.97205841,1692.64026123,19.3224472138,29.5747583409
33.6817974902,721.605759422,528.921418984,164.4446246,133.799794024,1453.93262352,1707.00980267,19.5160793325,29.727625803
32.805357374,728.16886913,530.297226144,163.955448721,133.799794024,1457.48933981,1710.11810773,19.4956970042,29.6460964899
32.7747838816,727.618546266,522.266588799,162.875185322,133.565397249,1471.26779373,1705.06329032,20.0969756886,29.5238025202
33.2537685963,737.086137755,540.131699541,162.926141143,135.104263034,1463.25753871,1707.60089019,19.6893291229,29.7887727879
32.876695523,734.487390898,541.62980067,164.393668779,136.22529109,1474.44743694,1703.61614501,19.1695797516,30.726359889
32.7136368967,730.298822436,535.03611747,167.491782678,135.21636584,1457.81545706,1674.05157783,19.7606672719,31.9187260936
32.4588577932,718.986630238,518.658916693,167.29815056,134.166675933,1440.56181617,1663.20817918,19.4651235118,31.8270056163
32.2550345103,712.535623336,524.590174224,167.308341724,134.217631754,1446.58479418,1657.236157,19.1288150951,32.020637735
32.2244610179,729.605823274,541.303683417,167.0026068,135.063498378,1455.7874154,1672.1560213,19.4243588552,32.0002554068
32.4588577932,712.596770321,558.241398222,169.377148045,135.522100764,1455.13518089,1688.59436906,19.770858436,32.7849750457
32.020637735,703.190325817,550.088466908,168.612810734,134.737381125,1445.6675894,1681.86820073,20.056211032,32.4792401214
32.2550345103,698.492199148,535.03611747,169.285427567,134.105528948,1445.17841352,1656.13551127,20.0969756886,32.9174601796
32.2856080027,708.285907889,563.979023634,168.031914378,133.809985188,1440.9796539,1658.90750792,21.1670479235,32.6422987477
32.3467549876,700.734255259,539.051436142,166.849739337,132.83163343,1436.37324771,1641.26660279,21.3402977139,32.234652182
33.019371821,705.381426108,579.785519218,167.359297545,132.18959009,1433.94775064,1636.25255003,20.9428423124,32.4282843007
32.8461220306,708.285907889,592.921929798,167.196238918,132.087678448,1436.4038212,1636.82325522,20.6472985523,32.448666629
33.6716063261,715.664310728,604.998459306,169.285427567,133.188324175,1443.41534213,1659.32534565,20.8103571785,33.1416657907
32.9887983286,704.52536832,598.007320705,170.131294191,132.739912953,1443.01788673,1664.28844258,21.3301065498,33.6206505054
32.8832089297,697.606830281,598.652917166,169.52805492,132.090693983,1430.10515924,1651.10831759,21.6043291241,33.3294955408
31.8182067898,677.554361417,585.517890773,167.793622864,130.001261213,1418.75527929,1632.00927921,21.9796155925,32.4064936862
32.578922604,669.602345439,597.973344372,171.556630425,131.025691843,1426.38272319,1634.676856,22.2940447957,33.4207814385
32.5180653389,675.961929646,584.128316553,171.982631281,130.964834578,1429.28358616,1626.98855484,22.4664737136,33.4613529486
32.558636849,679.542365412,575.273584475,170.369913755,130.508405089,1410.90469209,1617.7991078,23.0446177324,32.8730660522
32.4572080738,678.548363415,572.311864238,169.578769308,129.473831582,1407.61839977,1606.88537159,22.7403314067,32.4267794412
32.8730660522,679.075793046,580.081308421,170.146770449,129.128973746,1406.63454065,1598.27406857,22.3954735709,32.4977795839
32.984637705,665.068479187,548.435530549,170.146770449,128.439258074,1379.3096286,1576.75088247,22.4259022035,32.3862079311
32.2746362784,655.219745112,532.703927511,168.108052067,127.039540976,1372.69647246,1560.85699339,22.2534732856,31.7877781572
32.3963508086,659.287038998,545.210095497,169.386054635,127.364113057,1374.77576235,1560.74542174,22.4461879585,32.1427788706
31.9703499527,670.099346438,553.293968883,169.852627001,129.6462605,1394.28051583,1596.29620746,22.3954735709,32.0312072178
31.7573495247,672.472779778,546.609812595,169.041196799,129.230402521,1399.74752681,1591.24505445,22.0201871025,31.6559207494
32.1833503806,673.233495593,562.06755794,170.501771163,130.021546968,1399.5750979,1605.3030827,21.0667566154,31.9602070751
31.7573495247,664.003477047,548.141387101,170.613342815,129.179688134,1397.23209319,1583.39446725,21.1681853906,31.9602070751
31.7472066472,679.775651595,568.640142575,168.513767168,131.025691843,1414.45469922,1603.75122244,21.0870423704,31.240062771
32.4369223187,684.644232806,582.038883783,169.254197227,132.92240994,1448.67676799,1645.05301971,21.3406143085,31.3719201788
32.3862079311,695.27396845,598.663060043,166.25190548,133.155696123,1437.50945983,1641.27986927,21.2898999209,30.7532046499
31.8283496673,694.279966453,591.857189225,165.450618156,132.323980166,1434.22316751,1626.20755327,21.2594712883,30.4996327118
32.4064936862,704.716987424,604.403928721,166.799620867,134.453984446,1447.98705231,1637.93271969,21.6043291241,31.3009200361
32.3050649109,689.208527691,606.767219184,169.40634039,132.891981307,1432.37716381,1616.37910495,22.1114730003,31.9500641976
32.2644934008,689.573671282,603.379498091,168.848482126,133.226696265,1431.14987563,1599.44049949,22.4056164484,31.5950634843
32.089722005,685.898797357,617.896975718,168.539478322,132.495572563,1432.60077413,1604.49623918,22.3563466101,31.6841646968
32.3431953225,689.447423803,628.613827585,168.600311918,133.01265813,1429.32589887,1597.09481831,22.4982916679,31.5624975044
32.3229174571,696.341898041,630.073833894,168.08322635,132.820018409,1432.83396959,1598.71704754,22.9545436396,31.2887463214
32.5865297074,681.346416573,639.766653558,168.3468386,133.428354371,1453.65933736,1602.90442675,22.6807924566,31.3901356484
33.7727848336,690.471456006,620.928516596,169.401287601,134.776832421,1453.12197392,1610.6100156,23.4412124093,31.5523585717
34.9286231618,715.382813657,639.817348222,170.759904584,136.672812836,1477.58721854,1632.49997131,23.3803788131,31.9883326779
34.2188978726,766.036921441,648.47599675,171.145184026,137.139203741,1481.23723431,1624.20632435,22.6098199277,32.2418059955
34.7562613058,754.285898439,657.884926299,171.560880267,136.824896827,1474.42387153,1610.32612548,22.6098199277,32.3533342552
34.4115375939,750.412826146,644.19736715,171.216156555,136.520728846,1460.32061614,1600.98816847,22.6402367258,32.292500659
34.0870917474,752.247972965,641.135409473,171.358101613,135.192528662,1448.60000994,1583.51878742,22.7720428509,32.5865297074
34.6345941134,762.295655274,638.306647249,173.527833212,135.1114172,1452.74683341,1583.97503939,23.3601009477,33.1238931407
34.7461223731,763.360243208,655.481999248,173.679917202,135.770447826,1452.72655555,1581.94725285,22.9241268415,33.5294504488
34.7258445077,752.166861504,648.628080741,172.909358317,136.267255528,1461.50687127,1589.06478361,22.5895420623,33.2658381985
33.9147298915,770.224300648,647.522937076,174.247697434,137.301426664,1476.12721223,1605.8041615,21.9406503693,33.3266717947
33.5700061796,771.572778697,655.867278691,174.136169174,137.281148798,1481.22709538,1610.27543082,21.8696778403,33.3570885928
34.1682032091,781.417682352,674.441803403,175.271729637,137.980735155,1481.70362521,1606.08805161,22.1231511579,34.2188978726
33.4483389872,773.34709192,680.575857688,175.606314416,137.027675481,1471.24024666,1605.04374155,22.3664855428,34.1884810745
34.0363970839,766.21942223,674.097079691,174.906728059,136.622118173,1466.14036352,1611.52251954,22.2245404849,34.1580642764
34.8272338348,775.831130433,671.004705216,174.866172328,136.98711975,1465.06563665,1614.64531082,22.427319139,34.2087589399
34.9286231618,769.59568682,680.484607294,175.231173906,136.490312048,1460.91881317,1598.61565821,22.2853740812,34.2290368053
34.7382201503,768.039540496,691.250862709,175.198358618,136.386468558,1473.78248391,1610.47447771,21.386767023,34.1882747125
34.4530632566,773.946361865,676.524545987,174.169756966,136.916045647,1459.75887524,1610.32171509,21.3358461492,33.8114602459
34.1169854891,763.660345344,681.056503761,172.581025701,136.844756423,1468.15063526,1604.03807925,20.5414805169,33.2411464587
34.9419036457,766.919281271,700.936012918,174.923385899,138.026120697,1483.77315936,1623.85648336,20.0322717782,33.7707235469
34.6363784025,744.463175897,699.51022845,173.77257415,137.404886036,1486.64509665,1625.24153113,19.8387724576,33.4244616046
35.2576130637,745.695461045,715.346620221,176.114934347,138.718644581,1487.23577878,1636.7190961,19.686009836,34.6363784025
34.707667626,737.81290977,712.03676342,174.17994114,137.690042929,1487.95885519,1627.09505094,19.461957991,34.0253279162
35.5936908312,730.714539954,713.157022645,175.045595996,138.352014289,1486.3803081,1632.38063764,19.7063781855,34.2086430621
36.4389773373,720.815522074,712.770024004,173.955889295,137.639122055,1488.10143364,1635.73123115,20.0119034287,33.9031178189
37.5388682128,721.151599842,712.230262741,174.933570074,138.066857396,1492.40933957,1634.08139483,19.818404108,34.0966171396
37.6407099605,722.669041883,702.667322629,175.055780171,138.11777827,1486.96080606,1636.36264998,20.2461394485,34.167906363
37.2435271444,705.854969333,689.84544659,170.961741912,135.724497198,1463.01781117,1620.95399355,20.7655323619,32.73193772
36.8361601535,702.107193017,679.131694729,171.949606865,135.917996519,1459.96255874,1615.83135364,20.3276128467,33.3429882064
36.7648709301,710.814662448,677.359648319,171.318188029,135.042157488,1455.45096932,1612.48076014,20.1442977007,33.2818831578
36.2963988905,722.83198868,692.98217242,170.931189388,135.215288459,1464.40285894,1619.48747238,18.6166714848,33.0883838371
36.1232679194,712.892234101,690.537970475,170.859900165,135.337498557,1458.49603757,1617.00253374,18.4435405137,32.9661737398
36.6528450076,698.59365272,685.568093186,168.201830549,133.575636321,1429.59334957,1594.78066438,19.0240384757,32.2430973309
36.1232679194,692.523884555,688.012295131,167.142676372,132.771086514,1430.81545054,1581.67363145,19.2786428451,31.8764670391
36.6222924833,697.157684077,678.021619679,167.132492198,133.147900981,1432.4449185,1591.07362477,19.5230630396,31.7644411166
36.5306349103,696.597554465,679.53906172,164.10779229,133.046059233,1425.85575743,1584.29096437,18.830539155,30.3488408232
36.2628545115,700.720010476,686.792452685,165.143968329,133.520219464,1444.04196243,1578.83204745,18.6178676933,30.6303862875
36.6008026049,693.684545621,691.513485142,165.492157274,134.022021178,1443.26365773,1582.75429351,18.2287153433,30.6508679901
36.5905617536,681.016612543,691.236982157,165.522879828,133.899130962,1444.41063307,1581.06455304,18.4642549235,30.6508679901
