38.4,856.91,502.33,132.58,150.5,1655.83,2126.63,17.86,22.34
38.24,859.66,497.91,131.69,150.74,1661.32,2125.65,18.06,22.15
38.09,869.81,498.5,129.0,152.93,1685.39,2166.08,17.69,21.09
37.9,881.25,489.57,127.74,154.05,1694.16,2182.7,17.52,20.71
37.76,885.51,467.36,129.13,153.64,1689.47,2171.51,17.48,20.62
37.59,890.41,454.45,126.86,153.72,1691.42,2178.61,17.09,19.76
36.84,892.66,461.01,126.86,154.3,1697.48,2182.06,17.53,19.6
37.01,890.65,461.93,124.15,154.15,1690.91,2176.99,17.21,18.83
37.46,896.57,462.2,123.97,154.46,1697.37,2175.27,17.56,18.83
37.83,905.0,466.37,125.7,155.4,1707.14,2189.94,17.68,19.01
37.94,906.57,459.51,126.36,155.8,1709.67,2183.91,17.72,19.12
38.27,904.22,453.68,126.61,155.49,1706.87,2170.35,17.92,18.97
37.36,887.75,449.56,127.96,154.45,1685.73,2137.63,18.21,19.14
36.67,890.92,450.35,128.12,154.52,1685.96,2131.22,18.24,19.03
37.2186755703,884.37707771,445.912411188,128.776817951,154.909079521,1689.35498246,2130.1552136,18.4940631368,19.1857110265
37.2988666299,887.464433507,439.146290529,129.087558307,155.139628818,1695.69007618,2139.57766311,18.9852333773,19.3661409108
37.6697502809,889.820045885,436.660367679,128.9772956,155.099533288,1694.28673263,2146.7246913,19.4162603231,19.546570795
37.4893203966,905.056347223,438.665144171,127.784453587,155.079485523,1689.96643929,2132.51082597,19.6869051495,19.5164991477
38.1809682863,905.958496644,417.234083473,130.019779376,155.340106467,1696.43184348,2126.70699803,19.8372633864,19.8172156214
38.0105622845,912.874975541,424.521446021,129.147701602,155.089509406,1699.57934257,2118.36712782,19.5966902073,19.8172156214
38.5418280548,898.741301274,423.168221889,125.408793444,155.099533288,1696.131127,2112.04205799,20.0878604478,18.9250900826
38.4315653478,912.854927776,429.954390314,124.306166374,155.109557171,1693.40463098,2104.12319085,20.17807539,18.7647079632
37.890275695,920.743723271,428.51095124,123.614518484,154.207407749,1684.92442642,2079.56467883,19.2759259686,18.7045646685
37.5695114563,921.806254812,428.400688533,125.18826803,154.067073395,1680.26332107,2069.38041425,19.5265230301,19.3761647932
37.759965223,926.898387101,425.654144739,124.476572376,154.407885398,1686.51822373,2083.59427957,19.4864275003,19.3260453809
37.649702516,925.204350965,424.72192367,124.426452964,153.946786805,1684.20270688,2065.82193597,19.3260453809,19.2558782037
37.0983889807,922.437759407,425.503786502,124.536715671,154.147264454,1679.02035965,2070.23244426,19.2057587914,19.5365469126
37.519392044,908.153726903,418.968215139,121.238858342,152.483299966,1656.56686294,2046.84672648,19.4764036178,18.5241347842
36.8578158017,907.401935718,420.582060215,120.90807022,152.563491026,1656.26614646,2034.22665846,19.4563558529,18.6143497264
36.4969560332,907.251577481,413.314745432,119.795419267,151.791652077,1644.37782187,2023.04000564,19.7670962091,18.4639914895
36.6473142701,895.623873829,415.67035781,118.372027958,150.799287713,1635.7873546,2012.51492906,19.195734909,18.2534899578
35.925594733,888.547012813,419.038382316,121.02835681,149.315753109,1619.26799631,1975.5167789,19.2859498511,19.065424437
35.2940901381,884.41717324,416.73288935,120.33670892,148.714320162,1617.93481994,1962.50577947,19.3861886757,18.7246124334
34.7528004853,890.000475769,407.510917488,121.419288226,149.19546652,1618.8169216,1984.45808205,19.0253289072,18.9752094949
34.4260660671,886.707893022,396.765951018,119.96748769,149.045326408,1617.84380931,1969.9102632,19.0864234047,19.1065673872
34.5771459357,883.384135912,394.016297409,116.774666466,150.394973234,1624.81362725,1969.4469516,19.1871433171,18.018792333
34.0433303999,879.939514907,398.306965679,119.131512417,149.287054197,1614.80206796,1933.52015884,19.972758634,18.018792333
33.9828984524,872.435881431,402.869577711,124.358875872,147.786327502,1599.46242529,1913.07401661,19.6907428792,19.0461354397
33.88217854,876.051726287,402.77892979,124.822187469,146.769056387,1584.41487038,1909.70997154,20.1137665114,19.1065673872
33.4692268991,887.271924532,413.747328253,125.950250488,148.219423126,1603.89410144,1938.05255489,20.3655662925,19.5295910193
33.8721065488,891.109353195,417.091229346,124.489811758,147.76618352,1599.62357715,1931.35468072,20.8490218721,19.1065673872
35.0303855417,907.164107236,423.255287986,131.530133637,151.281308463,1640.65686948,1969.83975926,21.2015415656,20.7483019597
35.211681384,907.103675288,432.027992359,133.081220288,153.295706712,1663.70158544,2000.34782073,20.969885767,21.0303177145
35.0102415592,892.630223873,432.259648157,134.733026852,151.966203868,1650.83965262,1980.35491811,20.8490218721,21.2519015218
